customer_id,signup_date,age,city,acquisition_channel,employment_type,monthly_income,active_lending_relationships,kyc_status,primary_product,total_transactions,total_transaction_amount,last_transaction_date,total_tickets,high_risk_tickets,days_since_last_transaction,churn,churn_probability,annual_revenue
CUST100179,2022-04-10,23.0,Mumbai,Referral,Gig Worker,56987.0,1,Verified,Personal Loan,14,26656.38,2025-05-29,5,3,-241.0,0,0.07,10200
CUST100180,,18.0,Bengaluru,Paid Social,,60086.0,0,Verified,Salary Account,13,28848.18,2025-02-27,2,1,-150.0,0,0.0,10200
CUST100181,2023-08-15,29.0,Hyderabad,Referral,Salaried,53805.0,1,Verified,Bnpl,48,110074.55,2025-01-31,0,0,-123.0,0,0.0,10200
CUST100182,,25.0,Kolkata,Affiliate,,27961.0,0,Verified,Personal Loan,30,51825.54,2025-09-30,0,0,-365.0,0,0.01,10200
CUST100183,,32.0,Ahmedabad,Referral,Salaried,77764.0,2,Verified,Personal Loan,4,20995.31,,1,1,,1,0.96,10200
CUST100184,,30.0,Delhi,Google Ads,,91998.0,0,Verified,Personal Loan,29,69382.88,2025-08-31,0,0,-335.0,0,0.0,10200
CUST100185,,49.0,Pune,Paid Social,,80363.0,3,Verified,Fixed Deposit,31,65682.41,2024-05-29,2,0,124.0,1,0.97,10200
CUST100186,,22.0,Kolkata,Referral,Gig Worker,50241.0,0,Verified,Bnpl,6,12458.09,2024-09-26,4,1,4.0,0,0.11,10200
CUST100187,,42.0,Mumbai,Paid Social,,22258.0,2,Verified,Salary Account,28,87077.62,2024-12-29,0,0,-90.0,0,0.22,10200
CUST100188,,19.0,Mumbai,Organic,Gig Worker,69074.0,0,Verified,Fixed Deposit,47,98092.96,2025-01-31,1,0,-123.0,0,0.0,10200
CUST100189,,27.0,Pune,Paid Social,Salaried,39350.0,0,Verified,Fixed Deposit,6,21620.44,,1,0,,1,0.95,10200
CUST100190,,26.0,Ahmedabad,Paid Social,Student,33400.0,0,Verified,Fixed Deposit,51,110926.06,2025-08-29,0,0,-333.0,0,0.0,10200
CUST100191,,18.0,Bengaluru,Organic,,72116.0,7,Verified,Personal Loan,9,18632.78,2025-02-28,4,3,-151.0,0,0.03,10200
CUST100192,,29.0,Chennai,In-App Promo,Student,32310.0,6,Verified,Personal Loan,10,32757.39,2024-12-23,3,3,-84.0,0,0.16,10200
CUST100193,,32.0,Mumbai,In-App Promo,Student,54863.0,0,Verified,Credit Card,15,37583.46,2024-11-30,1,0,-61.0,0,0.03,10200
CUST100194,,35.0,Ahmedabad,Organic,Student,30561.0,5,Incomplete,Bnpl,22,53079.48,2025-09-26,1,0,-361.0,0,0.01,10200
CUST100195,,30.0,Mumbai,Organic,Self-Employed,95490.0,0,Verified,Savings Account,6,13814.36,2025-03-29,0,0,-180.0,0,0.04,10200
CUST100196,,25.0,Hyderabad,Google Ads,Gig Worker,69264.0,1,Verified,Personal Loan,53,127503.85,2024-03-30,3,1,184.0,1,0.98,10200
CUST100197,,33.0,Ahmedabad,Organic,Salaried,12000.0,0,Incomplete,Salary Account,2,4360.32,,3,2,,1,0.99,10200
CUST100198,,33.0,Mumbai,Affiliate,Salaried,32392.0,0,Verified,Personal Loan,8,18359.93,2025-04-24,1,1,-206.0,0,0.01,10200
CUST100199,,21.0,Mumbai,Paid Social,,61693.0,1,Verified,Savings Account,9,21807.26,,2,2,,1,0.92,10200
CUST100200,,25.0,Pune,Affiliate,Self-Employed,56184.0,1,Verified,Fixed Deposit,9,18181.1,2024-12-31,0,0,-92.0,0,0.04,10200
CUST100201,,26.0,Hyderabad,Referral,,54863.0,2,Verified,Salary Account,39,114664.3,2025-01-30,3,1,-122.0,0,0.01,10200
CUST100202,2025-03-19,35.0,Hyderabad,Affiliate,Self-Employed,91039.0,1,Verified,Bnpl,36,102084.83,2025-11-30,1,0,-426.0,0,0.0,10200
CUST100203,,18.0,Mumbai,Organic,Salaried,29184.0,5,Verified,Fixed Deposit,22,61943.47,2025-01-29,0,0,-121.0,0,0.02,10200
CUST100204,,33.0,Delhi,Affiliate,,39900.0,5,Verified,Credit Card,11,27738.29,2024-11-24,4,3,-55.0,0,0.09,10200
CUST100205,,34.0,Ahmedabad,Paid Social,Self-Employed,94503.0,3,Verified,Savings Account,54,128063.63,2025-08-31,1,0,-335.0,0,0.0,10200
CUST100206,,33.0,Kolkata,Paid Social,Salaried,44703.0,0,Verified,Bnpl,39,83477.49,2025-08-29,0,0,-333.0,0,0.0,10200
CUST100207,,28.0,Mumbai,Paid Social,Self-Employed,47023.0,3,Verified,Credit Card,18,52247.22,,1,0,,1,0.89,10200
CUST100208,,33.0,Kolkata,Paid Social,Salaried,106885.0,1,Verified,Savings Account,5,5347.83,2025-03-30,5,3,-181.0,0,0.11,10200
CUST100209,,28.0,Mumbai,Paid Social,Gig Worker,78690.0,3,Verified,Savings Account,49,118149.96,2024-05-31,1,1,122.0,1,0.96,10200
CUST100210,2024-02-09,18.0,Mumbai,Google Ads,Gig Worker,29797.0,1,Verified,Credit Card,41,97869.62,2025-08-30,1,0,-334.0,0,0.0,10200
CUST100211,2023-04-02,39.0,Mumbai,Google Ads,Student,33911.0,1,Verified,Salary Account,43,120477.69,2024-10-30,2,1,-30.0,0,0.0,10200
CUST100212,,33.0,Mumbai,Paid Social,,49522.0,1,Verified,Credit Card,40,108381.98,2024-10-31,1,1,-31.0,0,0.0,10200
CUST100213,2023-02-27,38.0,Mumbai,Referral,Gig Worker,57390.0,2,Verified,Salary Account,46,148668.44,2025-08-31,0,0,-335.0,0,0.01,10200
CUST100214,,19.0,Kolkata,Paid Social,Salaried,83593.0,0,Verified,Credit Card,20,32836.340000000004,2025-03-29,1,1,-180.0,0,0.01,10200
CUST100215,,35.0,Ahmedabad,Google Ads,Student,86183.0,1,Verified,Bnpl,17,24794.56,2024-06-26,0,0,96.0,1,0.97,10200
CUST100216,,32.0,Hyderabad,Organic,Student,61205.0,0,Verified,Fixed Deposit,5,18451.25,2025-10-28,1,1,-393.0,0,0.02,10200
CUST100217,,22.0,Mumbai,In-App Promo,Gig Worker,34574.0,3,Pending,Salary Account,56,610738.75,2024-09-26,2,1,4.0,0,0.03,10200
CUST100218,,31.0,Pune,Paid Social,Self-Employed,43058.0,3,Verified,Savings Account,10,22222.25,2025-10-24,0,0,-389.0,0,0.02,10200
CUST100219,2024-01-30,28.0,Hyderabad,Google Ads,Self-Employed,54863.0,3,Verified,Credit Card,1,6653.01,2024-11-01,0,0,-32.0,0,0.13,10200
CUST100220,,28.0,Bengaluru,Referral,Gig Worker,30530.0,3,Verified,Salary Account,37,86703.54,2024-12-22,1,1,-83.0,0,0.02,10200
CUST100221,,27.0,Mumbai,Affiliate,Self-Employed,41183.0,2,Incomplete,Credit Card,14,45338.71,,1,1,,1,0.7,10200
CUST100222,,37.0,Bengaluru,In-App Promo,Gig Worker,88890.0,2,Verified,Personal Loan,10,34934.0,2025-10-29,4,2,-394.0,0,0.03,10200
CUST100223,2022-10-26,18.0,Pune,In-App Promo,Student,62024.0,1,Verified,Salary Account,16,46970.08,2024-01-29,3,2,245.0,1,0.97,10200
CUST100224,,18.0,Bengaluru,Referral,Self-Employed,92401.0,1,Verified,Bnpl,14,32594.54,2025-05-28,0,0,-240.0,0,0.04,10200
CUST100225,,32.0,Chennai,Affiliate,Gig Worker,121089.0,2,Verified,Salary Account,34,110396.35,2025-11-28,1,0,-424.0,0,0.0,10200
CUST100226,2022-04-10,31.0,Ahmedabad,Referral,Salaried,73144.0,2,Pending,Fixed Deposit,35,90001.4,2025-03-27,0,0,-178.0,0,0.0,10200
CUST100227,,32.0,Mumbai,Organic,Self-Employed,66052.0,0,Verified,Bnpl,53,177772.51,2025-10-28,0,0,-393.0,0,0.01,10200
CUST100228,,30.0,Ahmedabad,Referral,,88635.0,1,Verified,Fixed Deposit,2,3098.2700000000004,,1,0,,1,0.95,10200
CUST100229,,32.0,Mumbai,Referral,Salaried,57502.0,5,Incomplete,Bnpl,16,42616.19,2024-01-24,2,2,250.0,1,0.95,10200
CUST100230_OLD,,23.0,Mumbai,Referral,Student,51855.0,7,Incomplete,Fixed Deposit,0,0.0,,0,0,,1,0.89,10200
CUST100231,,51.0,Mumbai,Referral,Gig Worker,54863.0,1,Verified,Savings Account,56,109165.19,2024-05-31,0,0,122.0,1,0.98,10200
CUST100232,,29.0,Kolkata,In-App Promo,Salaried,44327.0,3,Incomplete,Fixed Deposit,52,135686.28,2024-01-31,1,0,243.0,1,1.0,10200
CUST100233,,37.0,Ahmedabad,Affiliate,,12000.0,4,Verified,Personal Loan,9,113637.44,2024-04-26,3,2,157.0,1,0.79,10200
CUST100234,,20.0,Bengaluru,Paid Social,Self-Employed,22623.0,3,Verified,Fixed Deposit,32,59589.53,2024-05-29,2,1,124.0,1,1.0,10200
CUST100235,,18.0,Ahmedabad,Paid Social,Student,48481.0,1,Verified,Personal Loan,50,97355.18,2024-05-30,1,0,123.0,1,1.0,10200
CUST100236,,29.0,Mumbai,Referral,Student,48181.0,1,Pending,Bnpl,1,2217.17,,4,4,,1,0.96,10200
CUST100237,,37.0,Mumbai,Referral,,51069.0,1,Verified,Savings Account,45,83511.7,,2,1,,1,0.71,10200
CUST100238,,45.0,Pune,Google Ads,Gig Worker,83164.0,0,Verified,Savings Account,35,86085.02,2025-10-31,1,1,-396.0,0,0.01,10200
CUST100239,2022-07-31,22.0,Mumbai,Paid Social,Salaried,67916.0,6,Verified,Credit Card,54,244924.75,2024-12-30,0,0,-91.0,0,0.02,10200
CUST100240,2024-03-05,28.0,Kolkata,Paid Social,,54863.0,0,Pending,Credit Card,1,3674.04,,1,0,,1,1.0,10200
CUST100241,,31.0,Kolkata,Organic,,58956.0,2,Verified,Personal Loan,20,45539.36,2024-05-28,4,1,125.0,1,0.98,10200
CUST100242,,31.0,Bengaluru,Referral,Gig Worker,54396.0,0,Verified,Salary Account,25,94661.17,2024-08-30,0,0,31.0,0,0.05,10200
CUST100243,,30.0,Mumbai,Paid Social,Self-Employed,58875.0,0,Verified,Bnpl,3,20484.69,,0,0,,1,0.99,10200
CUST100244,,30.0,Bengaluru,Google Ads,Student,41414.0,2,Verified,Salary Account,25,48688.39,2025-07-25,0,0,-298.0,0,0.0,10200
CUST100245,,42.0,Kolkata,Paid Social,Self-Employed,12000.0,1,Verified,Personal Loan,45,110663.38,2025-01-30,1,0,-122.0,0,0.0,10200
CUST100246,,40.0,Mumbai,Google Ads,,12000.0,0,Verified,Salary Account,3,6152.7,,0,0,,1,0.98,10200
CUST100247,,33.0,Mumbai,Referral,Gig Worker,48629.0,5,Verified,Salary Account,14,50808.02,2024-01-29,3,3,245.0,1,0.87,10200
CUST100248,2025-01-18,19.0,Kolkata,Paid Social,Gig Worker,35554.0,2,Verified,Credit Card,29,438036.24,2025-03-29,0,0,-180.0,0,0.01,10200
CUST100249,,28.0,Mumbai,Paid Social,Self-Employed,53260.0,0,Verified,Savings Account,5,10900.5,2025-03-27,2,2,-178.0,0,0.02,10200
CUST100250,,38.0,Mumbai,Referral,Salaried,86788.0,0,Verified,Fixed Deposit,54,669432.4900000001,2024-12-30,2,0,-91.0,0,0.01,10200
CUST100251,2024-09-15,25.0,Mumbai,Paid Social,,36792.0,2,Verified,Savings Account,1,975.75,2024-08-09,4,3,52.0,0,0.45,10200
CUST100252,,26.0,Pune,Paid Social,Self-Employed,67234.0,2,Verified,Bnpl,7,11107.24,2024-12-25,2,1,-86.0,0,0.19,10200
CUST100253,2025-08-20,28.0,Delhi,Paid Social,Salaried,49269.0,0,Verified,Personal Loan,56,131400.23,2024-12-30,0,0,-91.0,0,0.0,10200
CUST100254,,36.0,Ahmedabad,Organic,Self-Employed,66106.0,3,Verified,Credit Card,39,119204.54,2024-11-29,2,0,-60.0,0,0.02,10200
CUST100255,2024-03-07,44.0,Hyderabad,Referral,Salaried,29822.0,0,Verified,Credit Card,5,15312.35,,2,1,,1,0.97,10200
CUST100256,,35.0,Pune,Affiliate,Salaried,47261.0,0,Verified,Personal Loan,49,158195.58,2024-06-23,0,0,99.0,1,1.0,10200
CUST100257_OLD,,18.0,Ahmedabad,Paid Social,Student,99117.0,4,Verified,Personal Loan,0,0.0,,0,0,,1,0.97,10200
CUST100258,,26.0,Kolkata,Affiliate,,81225.0,0,Verified,Savings Account,23,52347.49,2024-05-30,1,0,123.0,1,0.96,10200
CUST100259,,41.0,Ahmedabad,Google Ads,Gig Worker,12000.0,0,Verified,Credit Card,3,3180.92,2025-04-26,1,0,-208.0,0,0.11,10200
CUST100260,2024-07-12,20.0,Ahmedabad,Google Ads,Self-Employed,98869.0,2,Verified,Personal Loan,3,3600.35,,1,0,,1,0.96,10200
CUST100261,,18.0,Mumbai,Paid Social,Self-Employed,41376.0,5,Pending,Credit Card,10,18596.12,,4,2,,1,0.89,10200
CUST100262,,26.0,Mumbai,Paid Social,Salaried,64978.0,4,Verified,Savings Account,2,5634.65,,1,1,,1,0.95,10200
CUST100263,,38.0,Kolkata,Paid Social,Gig Worker,54226.0,3,Verified,Savings Account,3,8336.04,2025-08-31,3,2,-335.0,0,0.11,10200
CUST100264,,28.0,Ahmedabad,Paid Social,Self-Employed,53576.0,0,,Fixed Deposit,59,227908.27,2024-07-30,1,1,62.0,0,0.04,10200
CUST100265,,48.0,Bengaluru,Paid Social,Student,71806.0,0,Pending,Savings Account,13,13361.34,2024-07-28,2,1,64.0,0,0.15,10200
CUST100266,,32.0,Pune,In-App Promo,,50400.0,7,Verified,Salary Account,44,150991.03,2024-05-28,1,1,125.0,1,1.0,10200
CUST100267,,20.0,Ahmedabad,In-App Promo,Student,57520.0,0,Verified,Fixed Deposit,24,63072.79,2024-02-27,0,0,216.0,1,1.0,10200
CUST100268,,32.0,Mumbai,Paid Social,Gig Worker,30540.0,0,Incomplete,Salary Account,37,66528.29,2024-09-30,0,0,0.0,0,0.0,10200
CUST100269,,47.0,Mumbai,Organic,Gig Worker,72939.0,3,Verified,Credit Card,48,85215.26,2025-06-25,0,0,-268.0,0,0.0,10200
CUST100270,2023-11-02,33.0,Ahmedabad,Referral,Student,79567.0,2,Verified,Credit Card,7,5057.5,,2,1,,1,0.97,10200
CUST100271,,22.0,Mumbai,Paid Social,Student,67757.0,4,Pending,Credit Card,59,136544.22,2025-03-31,1,1,-182.0,0,0.04,10200
CUST100272,2022-04-10,18.0,Ahmedabad,In-App Promo,,23010.0,1,Verified,Fixed Deposit,5,9177.15,2025-09-25,0,0,-360.0,0,0.05,10200
CUST100273,,28.0,Mumbai,Referral,Self-Employed,59963.0,2,Verified,Credit Card,42,99432.84,2024-10-31,0,0,-31.0,0,0.0,10200
CUST100274,2022-12-05,26.0,Bengaluru,Google Ads,Salaried,19833.0,0,Verified,Fixed Deposit,9,14654.53,2024-10-28,3,1,-28.0,0,0.09,10200
CUST100275,,41.0,Hyderabad,Organic,Salaried,32905.0,0,Verified,Credit Card,20,52102.15,,1,0,,1,0.87,10200
CUST100276,,23.0,Mumbai,Paid Social,Salaried,120809.0,2,Verified,Credit Card,45,159522.49,2025-08-30,0,0,-334.0,0,0.0,10200
CUST100277,,31.0,Mumbai,Referral,Salaried,59475.0,0,Verified,Credit Card,28,68445.11,2025-11-30,0,0,-426.0,0,0.0,10200
CUST100278,,26.0,Kolkata,Referral,Self-Employed,58050.0,1,Verified,Salary Account,55,538154.68,2025-07-29,2,0,-302.0,0,0.0,10200
CUST100279,,18.0,Mumbai,Paid Social,Salaried,79678.0,3,Verified,Personal Loan,34,75742.14,2024-08-27,1,0,34.0,0,0.01,10200
CUST100280,,30.0,Ahmedabad,Organic,,99270.0,2,Verified,Fixed Deposit,42,104949.37,2025-06-27,0,0,-270.0,0,0.0,10200
CUST100281,,18.0,Pune,Organic,Gig Worker,44990.0,3,Verified,Salary Account,16,47111.81,2024-09-29,0,0,1.0,0,0.06,10200
CUST100282,,36.0,Ahmedabad,Paid Social,Salaried,79313.0,0,,Bnpl,8,23690.3,,2,1,,1,0.95,10200
CUST100283,2022-03-23,18.0,Mumbai,Paid Social,Salaried,83603.0,0,Verified,Salary Account,11,23638.1,2024-04-21,2,1,162.0,1,0.94,10200
CUST100284,,30.0,Mumbai,Affiliate,,70516.0,0,Verified,Fixed Deposit,3,6511.04,2025-06-23,2,2,-266.0,0,0.02,10200
CUST100285,2024-03-11,39.0,Ahmedabad,Paid Social,Self-Employed,57990.0,3,,Personal Loan,19,39214.4,2024-11-30,0,0,-61.0,0,0.08,10200
CUST100286,,35.0,Mumbai,Organic,Self-Employed,82019.0,2,Verified,Bnpl,48,101673.1,2024-06-29,0,0,93.0,1,0.96,10200
CUST100287,,27.0,Mumbai,Google Ads,Salaried,70823.0,1,Verified,Personal Loan,25,80823.06999999999,2025-01-31,1,0,-123.0,0,0.0,10200
CUST100288,2023-07-12,34.0,Pune,Affiliate,Salaried,60192.0,0,Verified,Credit Card,49,107161.38,2024-12-31,2,1,-92.0,0,0.0,10200
CUST100289,,37.0,Chennai,Paid Social,Gig Worker,58346.0,0,Verified,Bnpl,10,26168.52,2025-07-24,2,0,-297.0,0,0.0,10200
CUST100290,,22.0,Pune,Paid Social,,54863.0,5,Verified,Savings Account,6,9394.59,,0,0,,1,0.9,10200
CUST100291,,40.0,Mumbai,Google Ads,,52989.0,3,Pending,Salary Account,10,25624.6,,2,1,,1,0.92,10200
CUST100292,2023-04-03,38.0,Mumbai,Affiliate,,42098.0,0,Verified,Salary Account,25,56305.36,2024-07-31,3,2,61.0,0,0.12,10200
CUST100293,,19.0,Bengaluru,Paid Social,Student,54863.0,0,Verified,Salary Account,23,62565.29,2025-08-30,0,0,-334.0,0,0.01,10200
CUST100294,,32.0,Delhi,Paid Social,,43031.0,1,,Fixed Deposit,18,43946.57,2024-12-25,1,0,-86.0,0,0.06,10200
CUST100295,,28.0,Pune,Referral,,58374.0,1,Verified,Personal Loan,20,36833.68,2024-05-31,3,1,122.0,1,0.96,10200
CUST100296,,42.0,Pune,Paid Social,,59913.0,1,,Salary Account,30,68669.88,2024-02-29,1,0,214.0,1,0.99,10200
CUST100297,,37.0,Pune,Referral,Student,62075.0,2,Verified,Bnpl,7,32572.59,2024-12-24,1,0,-85.0,0,0.32,10200
CUST100298,,31.0,Hyderabad,Referral,Self-Employed,81637.0,5,Verified,Credit Card,10,23666.63,2025-06-22,1,0,-265.0,0,0.0,10200
CUST100299,,40.0,Mumbai,Organic,Self-Employed,37914.0,1,Verified,Savings Account,15,35801.93,2025-11-30,2,1,-426.0,0,0.01,10200
CUST100300,,49.0,Ahmedabad,Paid Social,Student,45929.0,4,,Personal Loan,27,57307.99,2024-10-26,1,0,-26.0,0,0.03,10200
CUST100301,2022-10-31,18.0,Mumbai,Google Ads,Student,54863.0,3,Pending,Personal Loan,34,79727.65,2025-04-29,0,0,-211.0,0,0.01,10200
CUST100302,,27.0,Ahmedabad,Referral,Salaried,47955.0,1,Verified,Savings Account,7,11166.0,2025-06-25,2,1,-268.0,0,0.02,10200
CUST100303,,22.0,Mumbai,Organic,Gig Worker,28727.0,0,Verified,Savings Account,52,141954.0,2025-09-28,0,0,-363.0,0,0.0,10200
CUST100304,,30.0,Mumbai,In-App Promo,Salaried,60855.0,1,Verified,Savings Account,9,29194.47,2024-10-30,2,0,-30.0,0,0.03,10200
CUST100305,,22.0,Mumbai,Google Ads,Student,54863.0,5,Verified,Bnpl,7,16169.17,2024-03-27,1,1,187.0,1,0.93,10200
CUST100306,,38.0,Mumbai,Referral,Student,49650.0,5,Verified,Personal Loan,13,33704.6,2024-06-22,2,2,100.0,1,0.98,10200
CUST100307,,49.0,Mumbai,Organic,Student,38402.0,0,Verified,Savings Account,57,133714.87,2025-04-28,2,0,-210.0,0,0.01,10200
CUST100308,,32.0,Mumbai,Organic,,67311.0,2,Pending,Personal Loan,48,93015.33,2024-01-27,0,0,247.0,1,0.95,10200
CUST100309,,18.0,Hyderabad,In-App Promo,Student,56849.0,0,Verified,Personal Loan,7,23036.62,2024-11-29,3,3,-60.0,0,0.11,10200
CUST100310,,26.0,Mumbai,Organic,Salaried,41113.0,3,Verified,Bnpl,55,212530.64,2025-03-29,0,0,-180.0,0,0.0,10200
CUST100311,2025-04-26,27.0,Mumbai,In-App Promo,Self-Employed,50797.0,6,Verified,Personal Loan,33,398013.9,2024-10-29,0,0,-29.0,0,0.02,10200
CUST100312,,42.0,Kolkata,Google Ads,Self-Employed,40731.0,2,Pending,Bnpl,2,3623.61,,4,3,,1,1.0,10200
CUST100313,,33.0,Pune,Referral,,54863.0,0,Verified,Bnpl,9,18965.31,2024-07-23,3,1,69.0,0,0.14,10200
CUST100314,,32.0,Mumbai,In-App Promo,Salaried,17106.0,2,Verified,Savings Account,22,58793.79,2024-02-23,0,0,220.0,1,0.99,10200
CUST100315,,24.0,Kolkata,Referral,Salaried,59117.0,4,Verified,Fixed Deposit,30,80816.32,2025-11-30,1,0,-426.0,0,0.02,10200
CUST100316,,26.0,Pune,In-App Promo,,45307.0,4,Pending,Personal Loan,10,17346.38,2025-03-31,0,0,-182.0,0,0.0,10200
CUST100317,2023-03-29,35.0,Kolkata,Referral,Salaried,82090.0,2,Verified,Bnpl,55,129315.42,2024-03-31,1,1,183.0,1,0.98,10200
CUST100318,,29.0,Pune,In-App Promo,Salaried,35042.0,1,Verified,Savings Account,7,21805.1,2024-01-24,2,0,250.0,1,0.95,10200
CUST100319,,38.0,Pune,Organic,Salaried,31232.0,1,Verified,Savings Account,51,607028.31,2025-06-30,0,0,-273.0,0,0.01,10200
CUST100320,,26.0,Chennai,Referral,Gig Worker,60594.0,4,Verified,Bnpl,21,47641.16,,0,0,,1,0.91,10200
CUST100321,,18.0,Bengaluru,Referral,Salaried,54863.0,2,Verified,Salary Account,19,42653.95,2024-08-26,0,0,35.0,0,0.03,10200
CUST100322,,27.0,Delhi,Paid Social,,81104.0,2,,Credit Card,7,7132.6,2024-12-31,1,0,-92.0,0,0.08,10200
CUST100323,,18.0,Mumbai,Google Ads,Salaried,66563.0,4,Verified,Bnpl,39,102536.51,2024-06-29,0,0,93.0,1,0.91,10200
CUST100324,2024-01-09,35.0,Mumbai,Organic,Salaried,82717.0,4,Verified,Savings Account,58,153152.71,2025-07-29,0,0,-302.0,0,0.03,10200
CUST100325,,34.0,Pune,Paid Social,Salaried,72875.0,3,Verified,Personal Loan,11,39430.48,,0,0,,1,0.72,10200
CUST100326,,39.0,Chennai,Referral,Gig Worker,84232.0,2,Incomplete,Credit Card,9,9063.56,2025-09-24,2,0,-359.0,0,0.01,10200
CUST100327,2025-03-01,25.0,Chennai,Google Ads,Salaried,67014.0,4,Verified,Personal Loan,18,54226.49,2025-10-29,0,0,-394.0,0,0.0,10200
CUST100328,2025-02-07,29.0,Mumbai,Paid Social,Student,58667.0,1,Pending,Salary Account,40,98121.26,2025-10-25,2,0,-390.0,0,0.0,10200
CUST100329,,25.0,Ahmedabad,Referral,Gig Worker,67373.0,3,Verified,Personal Loan,22,57238.07,2024-05-24,0,0,129.0,1,0.98,10200
CUST100330,2022-09-16,31.0,Mumbai,Google Ads,Gig Worker,86961.0,0,Verified,Salary Account,56,168365.55,2024-10-31,1,0,-31.0,0,0.0,10200
CUST100331,,37.0,Mumbai,Organic,Self-Employed,17765.0,7,Pending,Savings Account,1,1647.38,2025-11-27,3,2,-423.0,0,0.05,10200
CUST100332,,20.0,Bengaluru,In-App Promo,,73656.0,2,Verified,Bnpl,47,129316.24,2025-06-30,1,0,-273.0,0,0.02,10200
CUST100333,2025-02-26,42.0,Kolkata,Google Ads,,60340.0,0,Verified,Savings Account,23,62479.2,2025-02-26,1,1,-149.0,0,0.0,10200
CUST100334,,32.0,Hyderabad,In-App Promo,Student,94436.0,6,Verified,Savings Account,5,2369.29,2025-01-28,1,0,-120.0,0,0.06,10200
CUST100335,,40.0,Mumbai,Referral,Gig Worker,18962.0,5,Incomplete,Fixed Deposit,8,16954.19,,1,0,,1,0.92,10200
CUST100336,,27.0,Bengaluru,In-App Promo,Student,59852.0,1,Verified,Savings Account,39,82468.04,2025-04-29,0,0,-211.0,0,0.0,10200
CUST100337,,28.0,Bengaluru,In-App Promo,Gig Worker,59365.0,2,Verified,Credit Card,3,4835.84,,0,0,,1,1.0,10200
CUST100338,,40.0,Mumbai,In-App Promo,,16920.0,0,Pending,Fixed Deposit,39,109393.98,2024-06-29,0,0,93.0,1,0.98,10200
CUST100339,2023-05-26,33.0,Mumbai,Referral,Self-Employed,41854.0,0,Pending,Savings Account,4,5544.38,,2,1,,1,0.99,10200
CUST100340,2025-10-27,43.0,Bengaluru,Organic,Student,53356.0,2,Pending,Savings Account,23,36318.97,2025-05-26,1,1,-238.0,0,0.03,10200
CUST100341,2025-11-11,18.0,Mumbai,Paid Social,Gig Worker,44837.0,7,Verified,Personal Loan,3,19122.07,2024-10-30,2,2,-30.0,0,0.17,10200
CUST100342,,19.0,Mumbai,Referral,,12000.0,0,Verified,Salary Account,26,90883.32,2025-04-27,1,0,-209.0,0,0.0,10200
CUST100343,,36.0,Ahmedabad,Referral,Salaried,79682.0,0,Pending,Credit Card,17,37014.09,2025-04-25,2,0,-207.0,0,0.03,10200
CUST100344_OLD,,32.0,Bengaluru,Organic,,40898.0,2,Pending,Fixed Deposit,0,0.0,,0,0,,1,0.97,10200
CUST100345,2025-04-12,30.0,Bengaluru,Paid Social,Self-Employed,26326.0,5,Verified,Credit Card,26,61879.2,2024-10-31,1,0,-31.0,0,0.01,10200
CUST100346,,45.0,Ahmedabad,In-App Promo,,28247.0,1,Verified,Savings Account,11,49765.15,2025-07-27,0,0,-300.0,0,0.05,10200
CUST100347,,38.0,Mumbai,Affiliate,Student,49835.0,0,Verified,Savings Account,32,84095.77,2025-04-29,1,0,-211.0,0,0.0,10200
CUST100348,,20.0,Mumbai,Referral,Gig Worker,91094.0,4,,Credit Card,39,257292.7,2024-12-31,2,0,-92.0,0,0.0,10200
CUST100349,,35.0,Mumbai,Paid Social,Student,54276.0,0,Verified,Bnpl,3,2544.24,,0,0,,1,1.0,10200
CUST100350,2023-11-19,33.0,Pune,Affiliate,,66418.0,3,Verified,Fixed Deposit,10,22296.36,2024-02-23,3,1,220.0,1,0.93,10200
CUST100351,2024-08-21,34.0,Hyderabad,Affiliate,Student,70187.0,2,Verified,Savings Account,32,90274.94,2025-07-30,1,0,-303.0,0,0.0,10200
CUST100352,2024-04-26,32.0,Chennai,Paid Social,Self-Employed,72725.0,3,Verified,Personal Loan,18,40794.44,2024-11-29,0,0,-60.0,0,0.04,10200
CUST100353,,22.0,Pune,Google Ads,Student,53755.0,0,Verified,Credit Card,4,15705.67,,0,0,,1,0.98,10200
CUST100354,2022-04-29,25.0,Chennai,Paid Social,Student,100023.0,0,Verified,Fixed Deposit,17,57666.75,,1,0,,1,0.6,10200
CUST100355,,25.0,Kolkata,Google Ads,Self-Employed,54863.0,2,Verified,Bnpl,5,13874.45,2025-05-23,0,0,-235.0,0,0.01,10200
CUST100356,,30.0,Mumbai,Referral,Salaried,38684.0,1,Verified,Personal Loan,9,25434.94,,0,0,,1,0.94,10200
CUST100357,,28.0,Pune,Organic,Student,54365.0,0,Verified,Bnpl,24,72484.79,,1,0,,1,0.84,10200
CUST100358,,27.0,Bengaluru,Affiliate,Gig Worker,12000.0,2,Verified,Fixed Deposit,23,320818.51,2025-09-23,1,0,-358.0,0,0.01,10200
CUST100359,,39.0,Pune,In-App Promo,Self-Employed,27659.0,4,Incomplete,Salary Account,21,60139.43,2025-05-26,2,1,-238.0,0,0.01,10200
CUST100360,2023-06-08,23.0,Mumbai,Google Ads,Student,53807.0,0,Verified,Fixed Deposit,19,57475.61,2025-09-29,0,0,-364.0,0,0.0,10200
