customer_id_clean,will_churn,churn_probability_latent
CUST104420,0,0.12
CUST104421,0,0.22
CUST104422,0,0.12
CUST104423,1,0.2
CUST104424,0,0.2
CUST104425,1,0.47000000000000003
CUST104426,0,0.27
CUST104427,1,0.2
CUST104428,1,0.12
CUST104429,0,0.2
CUST104430,1,0.2
CUST104431,1,0.35000000000000003
CUST104432,1,0.3
CUST104433,0,0.12
CUST104434,0,0.12
CUST104435,1,0.42
CUST104436,1,0.3
CUST104437,0,0.3
CUST104438,0,0.27
CUST104439,0,0.12
CUST104440,1,0.3
CUST104441,1,0.52
CUST104442,0,0.35000000000000003
CUST104443,0,0.2
CUST104444,0,0.42
CUST104445,0,0.3
CUST104446,0,0.32
CUST104447,0,0.24
CUST104448,0,0.2
CUST104449,0,0.2
CUST104450,0,0.12
CUST104451,0,0.12
CUST104452,0,0.32
CUST104453,0,0.2
CUST104454,0,0.3
CUST104455,0,0.35000000000000003
CUST104456,0,0.2
CUST104457,0,0.2
CUST104458,0,0.3
CUST104459,1,0.6699999999999999
CUST104460,0,0.49
CUST104461,0,0.2
CUST104462,1,0.27
CUST104463,0,0.2
CUST104464,0,0.35000000000000003
CUST104465,0,0.2
CUST104466,0,0.32
CUST104467,0,0.2
CUST104468,1,0.39
CUST104469,1,0.32
CUST104470,0,0.12
CUST104471,0,0.27
CUST104472,0,0.2
CUST104473,1,0.24
CUST104474,0,0.2
CUST104475,0,0.2
CUST104476,0,0.22
CUST104477,0,0.12
CUST104478,0,0.32
CUST104479,0,0.37
CUST104480,1,0.35000000000000003
CUST104481,0,0.35000000000000003
CUST104482,1,0.3
CUST104483,0,0.2
CUST104484,0,0.12
CUST104485,0,0.24
CUST104486,1,0.2
CUST104487,0,0.2
CUST104488,0,0.27
CUST104489,1,0.35000000000000003
CUST104490,0,0.32
CUST104491,0,0.12
CUST104492,1,0.37
CUST104493,0,0.5
CUST104494,1,0.57
CUST104495,0,0.37
CUST104496,1,0.32
CUST104497,1,0.32
CUST104498,0,0.2
CUST104499,0,0.2
CUST104500,0,0.2
CUST104501,0,0.2
CUST104502,1,0.5
CUST104503,0,0.24
CUST104504,0,0.12
CUST104505,0,0.32
CUST104506,0,0.2
CUST104507,0,0.3
CUST104508,0,0.5
CUST104509,1,0.35000000000000003
CUST104510,0,0.2
CUST104511,0,0.49
CUST104512,0,0.37
CUST104513,0,0.2
CUST104514,0,0.12
CUST104515,1,0.2
CUST104516,0,0.32
CUST104517,1,0.47000000000000003
CUST104518,0,0.2
CUST104519,1,0.3
CUST104520,0,0.22
CUST104521,0,0.45
CUST104522,0,0.33999999999999997
CUST104523,1,0.7499999999999999
CUST104524,0,0.2
CUST104525,0,0.2
CUST104526,0,0.49
CUST104527,0,0.12
CUST104528,0,0.2
CUST104529,0,0.12
CUST104530,0,0.12
CUST104531,0,0.2
CUST104532,0,0.12
CUST104533,1,0.24
CUST104534,0,0.3
CUST104535,0,0.2
CUST104536,0,0.22
CUST104537,0,0.33999999999999997
CUST104538,0,0.12
CUST104539,0,0.39
CUST104540,0,0.3
CUST104541,0,0.2
CUST104542,0,0.42
CUST104543,1,0.42
CUST104544,1,0.27
CUST104545,0,0.12
CUST104546,0,0.3
CUST104547,0,0.37
CUST104548,0,0.3
CUST104549,0,0.5
CUST104550,0,0.12
CUST104551,0,0.6499999999999999
CUST104552,0,0.2
CUST104553,0,0.12
CUST104554,0,0.27
CUST104555,0,0.2
CUST104556,0,0.12
CUST104557,0,0.32
CUST104558,0,0.27
CUST104559,1,0.2
CUST104560,0,0.5
CUST104561,0,0.3
CUST104562,0,0.27
CUST104563,0,0.47000000000000003
CUST104564,0,0.2
CUST104565,0,0.12
CUST104566,1,0.57
CUST104567,0,0.2
CUST104568,0,0.35000000000000003
CUST104569,1,0.35000000000000003
CUST104570,0,0.2
CUST104571,0,0.2
CUST104572,0,0.22
CUST104573,1,0.22
CUST104574,1,0.3
CUST104575,1,0.42
CUST104576,0,0.27
CUST104577,0,0.42
CUST104578,1,0.35000000000000003
CUST104579,0,0.2
CUST104580,1,0.2
CUST104581,0,0.22
CUST104582,0,0.12
CUST104583,0,0.5
CUST104584,1,0.27
CUST104585,0,0.2
CUST104586,0,0.12
CUST104587,0,0.2
CUST104588,0,0.12
CUST104589,0,0.2
CUST104590,0,0.22
CUST104591,0,0.2
CUST104592,0,0.27
CUST104593,0,0.22
CUST104594,1,0.2
CUST104595,0,0.12
CUST104596,0,0.2
CUST104597,1,0.47000000000000003
CUST104598,0,0.32
CUST104599,0,0.12
CUST104600,0,0.2
CUST104601,0,0.24
CUST104602,0,0.52
CUST104603,0,0.2
CUST104604,0,0.2
CUST104605,1,0.2
CUST104606,0,0.3
CUST104607,1,0.2
CUST104608,0,0.12
CUST104609,0,0.45
CUST104610,0,0.12
CUST104611,0,0.2
CUST104612,0,0.32
CUST104613,1,0.22
CUST104614,0,0.12
CUST104615,0,0.32
CUST104616,0,0.27
CUST104617,0,0.2
CUST104618,0,0.12
CUST104619,0,0.12
CUST104620,0,0.12
CUST104621,0,0.27
CUST104622,0,0.27
CUST104623,0,0.12
CUST104624,1,0.5
CUST104625,0,0.45
CUST104626,0,0.2
CUST104627,0,0.32
CUST104628,1,0.35000000000000003
CUST104629,0,0.3
CUST104630,0,0.22
CUST104631,1,0.2
CUST104632,0,0.35000000000000003
CUST104633,0,0.12
CUST104634,0,0.32
CUST104635,0,0.12
CUST104636,0,0.2
CUST104637,1,0.35000000000000003
CUST104638,0,0.22
CUST104639,0,0.49
CUST104640,0,0.32
CUST104641,0,0.2
CUST104642,0,0.12
CUST104643,0,0.52
CUST104644,0,0.12
CUST104645,0,0.12
CUST104646,0,0.32
CUST104647,0,0.12
CUST104648,1,0.24
CUST104649,1,0.42
CUST104650,0,0.22
CUST104651,0,0.2
CUST104652,0,0.27
CUST104653,0,0.12
CUST104654,0,0.12
CUST104655,0,0.22
CUST104656,1,0.35000000000000003
CUST104657,1,0.57
CUST104658,1,0.27
CUST104659,1,0.6
CUST104660,0,0.12
CUST104661,0,0.2
CUST104662,0,0.3
CUST104663,1,0.42
CUST104664,0,0.35000000000000003
CUST104665,0,0.35000000000000003
CUST104666,0,0.12
CUST104667,0,0.2
CUST104668,0,0.2
CUST104669,0,0.12
CUST104670,0,0.2
CUST104671,1,0.22
CUST104672,1,0.6
CUST104673,0,0.2
CUST104674,0,0.24
CUST104675,0,0.12
CUST104676,0,0.32
CUST104677,0,0.12
CUST104678,0,0.3
CUST104679,1,0.27
CUST104680,1,0.2
CUST104681,0,0.12
CUST104682,0,0.2
CUST104683,0,0.35000000000000003
CUST104684,0,0.2
CUST104685,0,0.12
CUST104686,0,0.47000000000000003
CUST104687,0,0.3
CUST104688,1,0.32
CUST104689,1,0.27
CUST104690,0,0.32
CUST104691,0,0.32
CUST104692,0,0.3
CUST104693,1,0.37
CUST104694,1,0.24
CUST104695,0,0.22
CUST104696,0,0.32
CUST104697,1,0.37
CUST104698,1,0.12
CUST104699,0,0.47000000000000003
CUST104700,1,0.32
CUST104701,0,0.2
CUST104702,0,0.2
CUST104703,0,0.2
CUST104704,0,0.45
CUST104705,1,0.42
CUST104706,0,0.32
CUST104707,0,0.2
CUST104708,0,0.32
CUST104709,0,0.3
CUST104710,0,0.2
CUST104711,0,0.2
CUST104712,0,0.2
CUST104713,0,0.35000000000000003
CUST104714,0,0.24
CUST104715,0,0.2
CUST104716,0,0.12
CUST104717,0,0.12
CUST104718,1,0.32
CUST104719,0,0.5
CUST104720,0,0.12
CUST104721,0,0.3
CUST104722,0,0.27
CUST104723,0,0.24
CUST104724,0,0.12
CUST104725,0,0.2
CUST104726,0,0.12
CUST104727,1,0.3
CUST104728,0,0.3
CUST104729,1,0.3
CUST104730,0,0.2
CUST104731,0,0.2
CUST104732,0,0.42
CUST104733,0,0.42
CUST104734,0,0.12
CUST104735,1,0.45
CUST104736,1,0.49
CUST104737,0,0.12
CUST104738,0,0.12
CUST104739,0,0.22
CUST104740,0,0.2
CUST104741,0,0.32
CUST104742,0,0.2
CUST104743,0,0.2
CUST104744,0,0.2
CUST104745,0,0.32
CUST104746,0,0.2
CUST104747,0,0.49
CUST104748,0,0.35000000000000003
CUST104749,0,0.5
CUST104750,0,0.24
CUST104751,0,0.2
CUST104752,0,0.22
CUST104753,0,0.57
CUST104754,0,0.42
CUST104755,0,0.6499999999999999
CUST104756,0,0.27
CUST104757,0,0.2
CUST104758,0,0.27
CUST104759,1,0.27
CUST104760,0,0.3
CUST104761,0,0.2
CUST104762,1,0.42
CUST104763,1,0.22
CUST104764,0,0.24
CUST104765,1,0.35000000000000003
CUST104766,1,0.33999999999999997
CUST104767,1,0.24
CUST104768,0,0.27
CUST104769,1,0.33999999999999997
CUST104770,0,0.32
CUST104771,0,0.24
CUST104772,0,0.32
CUST104773,1,0.2
CUST104774,0,0.12
CUST104775,1,0.45
CUST104776,0,0.24
CUST104777,1,0.47000000000000003
CUST104778,0,0.52
CUST104779,0,0.24
CUST104780,1,0.2
CUST104781,1,0.33999999999999997
CUST104782,0,0.45
CUST104783,0,0.32
CUST104784,0,0.2
CUST104785,0,0.24
CUST104786,0,0.2
CUST104787,0,0.45
CUST104788,0,0.12
CUST104789,0,0.32
CUST104790,0,0.27
CUST104791,0,0.45
CUST104792,1,0.2
CUST104793,0,0.12
CUST104794,1,0.45
CUST104795,0,0.45
CUST104796,0,0.12
CUST104797,1,0.35000000000000003
CUST104798,0,0.45
CUST104799,0,0.32
CUST104800,0,0.24
CUST104801,1,0.5
CUST104802,0,0.5
CUST104803,1,0.42
CUST104804,0,0.22
CUST104805,0,0.3
CUST104806,0,0.3
CUST104807,0,0.24
CUST104808,0,0.3
CUST104809,1,0.2
CUST104810,0,0.12
CUST104811,0,0.3
CUST104812,0,0.2
CUST104813,0,0.2
CUST104814,0,0.24
CUST104815,0,0.2
CUST104816,0,0.32
CUST104817,1,0.5
CUST104818,0,0.32
CUST104819,0,0.2
CUST104820,0,0.12
CUST104821,0,0.12
CUST104822,0,0.32
CUST104823,0,0.35000000000000003
CUST104824,0,0.2
CUST104825,0,0.5
CUST104826,0,0.3
CUST104827,1,0.2
CUST104828,1,0.42
CUST104829,0,0.2
CUST104830,0,0.2
CUST104831,0,0.2
CUST104832,0,0.35000000000000003
CUST104833,0,0.2
CUST104834,0,0.12
CUST104835,0,0.2
CUST104836,0,0.2
CUST104837,1,0.42
CUST104838,0,0.3
CUST104839,0,0.2
CUST104840,0,0.35000000000000003
CUST104841,1,0.2
CUST104842,0,0.3
CUST104843,0,0.3
CUST104844,0,0.32
CUST104845,0,0.12
CUST104846,0,0.12
CUST104847,0,0.2
CUST104848,0,0.35000000000000003
CUST104849,0,0.42
CUST104850,0,0.32
CUST104851,0,0.3
CUST104852,0,0.2
CUST104853,1,0.57
CUST104854,0,0.3
CUST104855,0,0.47000000000000003
CUST104856,0,0.35000000000000003
CUST104857,0,0.33999999999999997
CUST104858,0,0.12
CUST104859,0,0.2
CUST104860,0,0.22
CUST104861,1,0.27
CUST104862,0,0.2
CUST104863,0,0.12
CUST104864,0,0.3
CUST104865,0,0.3
CUST104866,1,0.12
CUST104867,0,0.2
CUST104868,0,0.37
CUST104869,0,0.39
CUST104870,0,0.24
CUST104871,1,0.35000000000000003
CUST104872,0,0.33999999999999997
CUST104873,0,0.12
CUST104874,0,0.22
CUST104875,0,0.22
CUST104876,0,0.12
CUST104877,0,0.3
CUST104878,0,0.22
CUST104879,0,0.2
CUST104880,0,0.35000000000000003
CUST104881,0,0.24
CUST104882,1,0.5
CUST104883,1,0.32
CUST104884,0,0.35000000000000003
CUST104885,0,0.2
CUST104886,1,0.32
CUST104887,0,0.42
CUST104888,0,0.2
CUST104889,0,0.12
CUST104890,0,0.2
CUST104891,1,0.37
CUST104892,0,0.12
CUST104893,0,0.2
CUST104894,0,0.42
CUST104895,0,0.42
CUST104896,1,0.2
CUST104897,1,0.42
CUST104898,0,0.27
CUST104899,0,0.35000000000000003
CUST104900,0,0.2
CUST104901,0,0.2
CUST104902,0,0.12
CUST104903,0,0.2
CUST104904,0,0.2
CUST104905,1,0.37
CUST104906,0,0.12
CUST104907,0,0.12
CUST104908,1,0.27
CUST104909,0,0.27
CUST104910,0,0.35000000000000003
CUST104911,0,0.24
CUST104912,0,0.12
CUST104913,0,0.45
CUST104914,0,0.2
CUST104915,1,0.5
CUST104916,0,0.2
CUST104917,1,0.57
CUST104918,1,0.6
CUST104919,0,0.12
CUST104920,0,0.2
CUST104921,0,0.12
CUST104922,0,0.32
CUST104923,0,0.3
CUST104924,0,0.2
CUST104925,1,0.12
CUST104926,1,0.47000000000000003
CUST104927,0,0.2
CUST104928,0,0.5
CUST104929,0,0.32
CUST104930,1,0.35000000000000003
CUST104931,0,0.12
CUST104932,0,0.22
CUST104933,0,0.32
CUST104934,0,0.35000000000000003
CUST104935,1,0.5
CUST104936,1,0.2
CUST104937,1,0.2
CUST104938,0,0.32
CUST104939,0,0.2
CUST104940,0,0.12
CUST104941,0,0.12
CUST104942,0,0.27
CUST104943,0,0.2
CUST104944,0,0.22
CUST104945,1,0.3
CUST104946,0,0.35000000000000003
CUST104947,0,0.3
CUST104948,1,0.2
CUST104949,0,0.35000000000000003
CUST104950,1,0.12
CUST104951,1,0.12
CUST104952,1,0.12
CUST104953,0,0.2
CUST104954,0,0.5
CUST104955,0,0.22
CUST104956,0,0.2
CUST104957,1,0.12
CUST104958,0,0.27
CUST104959,0,0.12
CUST104960,1,0.27
CUST104961,0,0.12
CUST104962,0,0.12
CUST104963,0,0.32
CUST104964,1,0.3
CUST104965,0,0.35000000000000003
CUST104966,0,0.2
CUST104967,0,0.2
CUST104968,0,0.37
CUST104969,0,0.2
CUST104970,0,0.2
CUST104971,0,0.12
CUST104972,0,0.2
CUST104973,0,0.32
CUST104974,1,0.32
CUST104975,0,0.2
CUST104976,0,0.3
CUST104977,0,0.22
CUST104978,0,0.12
CUST104979,0,0.35000000000000003
CUST104980,0,0.27
CUST104981,0,0.12
CUST104982,0,0.35000000000000003
CUST104983,0,0.42
CUST104984,0,0.2
CUST104985,0,0.12
CUST104986,0,0.2
CUST104987,1,0.2
CUST104988,0,0.2
CUST104989,0,0.3
CUST104990,1,0.42
CUST104991,0,0.45
CUST104992,0,0.2
CUST104993,1,0.3
CUST104994,0,0.2
CUST104995,0,0.12
CUST104996,0,0.2
CUST104997,0,0.3
CUST104998,0,0.12
CUST104999,1,0.3
CUST105000,1,0.12
CUST105001,0,0.12
CUST105002,0,0.3
CUST105003,0,0.12
CUST105004,0,0.2
CUST105005,1,0.2
CUST105006,0,0.32
CUST105007,0,0.12
CUST105008,1,0.57
CUST105009,0,0.3
CUST105010,1,0.2
CUST105011,0,0.2
CUST105012,1,0.2
CUST105013,0,0.2
CUST105014,1,0.32
CUST105015,0,0.12
CUST105016,1,0.5
CUST105017,0,0.27
CUST105018,0,0.24
CUST105019,1,0.5
CUST105020,0,0.12
CUST105021,0,0.35000000000000003
CUST105022,1,0.32
CUST105023,0,0.27
CUST105024,0,0.3
CUST105025,1,0.45
CUST105026,0,0.2
CUST105027,0,0.2
CUST105028,0,0.57
CUST105029,1,0.22
CUST105030,0,0.27
CUST105031,1,0.32
CUST105032,1,0.3
CUST105033,0,0.2
CUST105034,0,0.27
CUST105035,0,0.2
CUST105036,0,0.2
CUST105037,0,0.32
CUST105038,0,0.2
CUST105039,0,0.12
CUST105040,0,0.3
CUST105041,0,0.32
CUST105042,0,0.2
CUST105043,0,0.22
CUST105044,1,0.35000000000000003
CUST105045,1,0.2
CUST105046,0,0.2
CUST105047,0,0.2
CUST105048,1,0.32
CUST105049,0,0.57
CUST105050,0,0.2
CUST105051,1,0.27
CUST105052,0,0.3
CUST105053,0,0.39
CUST105054,1,0.22
CUST105055,0,0.32
CUST105056,0,0.2
CUST105057,0,0.12
CUST105058,0,0.2
CUST105059,0,0.2
CUST105060,0,0.2
CUST105061,0,0.2
CUST105062,0,0.32
CUST105063,1,0.42
CUST105064,0,0.2
CUST105065,1,0.32
CUST105066,0,0.3
CUST105067,0,0.12
CUST105068,0,0.12
CUST105069,0,0.2
CUST105070,0,0.22
CUST105071,1,0.42
CUST105072,0,0.32
CUST105073,1,0.47000000000000003
CUST105074,1,0.32
CUST105075,0,0.12
CUST105076,0,0.33999999999999997
CUST105077,0,0.3
CUST105078,0,0.3
CUST105079,0,0.32
CUST105080,0,0.12
CUST105081,0,0.24
CUST105082,0,0.12
CUST105083,0,0.12
CUST105084,0,0.32
CUST105085,0,0.2
CUST105086,1,0.52
CUST105087,0,0.12
CUST105088,0,0.2
CUST105089,0,0.35000000000000003
CUST105090,0,0.2
CUST105091,1,0.2
CUST105092,0,0.22
CUST105093,0,0.12
CUST105094,0,0.22
CUST105095,0,0.42
CUST105096,0,0.2
CUST105097,1,0.6499999999999999
CUST105098,1,0.3
CUST105099,0,0.2
CUST105100,0,0.32
CUST105101,0,0.32
CUST105102,0,0.12
CUST105103,1,0.3
CUST105104,1,0.45
CUST105105,0,0.49
CUST105106,0,0.12
CUST105107,0,0.3
CUST105108,0,0.12
CUST105109,0,0.39
CUST105110,1,0.5
CUST105111,1,0.2
CUST105112,0,0.2
CUST105113,1,0.37
CUST105114,0,0.32
CUST105115,1,0.3
CUST105116,0,0.3
CUST105117,1,0.12
CUST105118,0,0.12
CUST105119,0,0.35000000000000003
CUST105120,0,0.35000000000000003
CUST105121,0,0.24
CUST105122,0,0.2
CUST105123,0,0.35000000000000003
CUST105124,1,0.2
CUST105125,0,0.22
CUST105126,0,0.27
CUST105127,1,0.24
CUST105128,0,0.3
CUST105129,0,0.12
CUST105130,0,0.35000000000000003
CUST105131,0,0.27
CUST105132,0,0.45
CUST105133,1,0.12
CUST105134,0,0.2
CUST105135,1,0.35000000000000003
CUST105136,0,0.42
CUST105137,1,0.3
CUST105138,0,0.3
CUST105139,0,0.32
CUST105140,0,0.2
CUST105141,1,0.3
CUST105142,1,0.35000000000000003
CUST105143,0,0.45
CUST105144,0,0.32
CUST105145,0,0.5
CUST105146,1,0.42
CUST105147,0,0.2
CUST105148,0,0.27
CUST105149,0,0.12
CUST105150,1,0.12
CUST105151,0,0.2
CUST105152,0,0.3
CUST105153,0,0.35000000000000003
CUST105154,0,0.2
CUST105155,0,0.2
CUST105156,0,0.27
CUST105157,0,0.2
CUST105158,0,0.35000000000000003
CUST105159,0,0.2
CUST105160,0,0.33999999999999997
CUST105161,0,0.24
CUST105162,1,0.5
CUST105163,1,0.47000000000000003
CUST105164,0,0.2
CUST105165,0,0.12
CUST105166,0,0.27
CUST105167,1,0.33999999999999997
CUST105168,0,0.27
CUST105169,1,0.35000000000000003
CUST105170,0,0.2
CUST105171,0,0.22
CUST105172,0,0.27
CUST105173,0,0.12
CUST105174,0,0.32
CUST105175,0,0.12
CUST105176,0,0.2
CUST105177,1,0.57
CUST105178,0,0.2
CUST105179,1,0.3
CUST105180,0,0.2
CUST105181,0,0.12
CUST105182,1,0.2
CUST105183,0,0.2
CUST105184,0,0.2
CUST105185,0,0.12
CUST105186,1,0.27
CUST105187,0,0.27
CUST105188,0,0.35000000000000003
CUST105189,1,0.2
CUST105190,0,0.2
CUST105191,0,0.2
CUST105192,0,0.3
CUST105193,0,0.22
CUST105194,0,0.22
CUST105195,1,0.5
CUST105196,0,0.12
CUST105197,0,0.37
CUST105198,0,0.32
CUST105199,1,0.37
CUST105200,0,0.6699999999999999
CUST105201,0,0.2
CUST105202,0,0.2
CUST105203,1,0.27
CUST105204,0,0.3
CUST105205,0,0.32
CUST105206,0,0.2
CUST105207,1,0.3
CUST105208,0,0.3
CUST105209,0,0.47000000000000003
CUST105210,0,0.22
CUST105211,0,0.2
CUST105212,0,0.12
CUST105213,0,0.33999999999999997
CUST105214,1,0.33999999999999997
CUST105215,1,0.2
CUST105216,1,0.12
CUST105217,0,0.2
CUST105218,1,0.22
CUST105219,0,0.42
CUST105220,0,0.3
CUST105221,0,0.32
CUST105222,0,0.27
CUST105223,0,0.12
CUST105224,1,0.27
CUST105225,0,0.27
CUST105226,0,0.12
CUST105227,1,0.47000000000000003
CUST105228,0,0.2
CUST105229,0,0.2
CUST105230,0,0.3
CUST105231,1,0.6
CUST105232,1,0.27
CUST105233,1,0.2
CUST105234,0,0.32
CUST105235,1,0.3
CUST105236,0,0.32
CUST105237,0,0.32
CUST105238,1,0.2
CUST105239,0,0.2
CUST105240,0,0.42
CUST105241,1,0.12
CUST105242,1,0.2
CUST105243,0,0.45
CUST105244,0,0.39
CUST105245,0,0.12
CUST105246,0,0.12
CUST105247,0,0.2
CUST105248,0,0.6
CUST105249,0,0.2
CUST105250,0,0.27
CUST105251,1,0.3
CUST105252,1,0.27
CUST105253,1,0.6499999999999999
CUST105254,0,0.2
CUST105255,1,0.5
CUST105256,0,0.12
CUST105257,0,0.12
CUST105258,0,0.35000000000000003
CUST105259,0,0.2
CUST105260,1,0.2
CUST105261,0,0.27
CUST105262,1,0.2
CUST105263,1,0.2
CUST105264,0,0.2
CUST105265,1,0.35000000000000003
CUST105266,1,0.22
CUST105267,0,0.2
CUST105268,0,0.2
CUST105269,0,0.2
CUST105270,1,0.27
CUST105271,0,0.7499999999999999
CUST105272,1,0.27
CUST105273,0,0.22
CUST105274,0,0.22
CUST105275,1,0.2
CUST105276,0,0.24
CUST105277,0,0.12
CUST105278,0,0.27
CUST105279,1,0.2
CUST105280,0,0.2
CUST105281,1,0.32
CUST105282,0,0.12
CUST105283,0,0.27
CUST105284,0,0.2
CUST105285,0,0.6
CUST105286,1,0.35000000000000003
CUST105287,1,0.39
CUST105288,1,0.2
CUST105289,0,0.6499999999999999
CUST105290,1,0.3
CUST105291,1,0.22
CUST105292,0,0.5
CUST105293,0,0.42
CUST105294,0,0.35000000000000003
CUST105295,0,0.3
CUST105296,0,0.12
CUST105297,0,0.2
CUST105298,1,0.22
CUST105299,0,0.35000000000000003
CUST105300,1,0.12
CUST105301,0,0.5
CUST105302,0,0.45
CUST105303,1,0.35000000000000003
CUST105304,1,0.2
CUST105305,0,0.27
CUST105306,1,0.42
CUST105307,0,0.2
CUST105308,1,0.3
CUST105309,0,0.2
CUST105310,0,0.2
CUST105311,0,0.35000000000000003
CUST105312,1,0.12
CUST105313,0,0.12
CUST105314,0,0.2
CUST105315,1,0.32
CUST105316,0,0.27
CUST105317,0,0.27
CUST105318,0,0.35000000000000003
CUST105319,0,0.22
CUST105320,0,0.2
CUST105321,0,0.3
CUST105322,1,0.12
CUST105323,0,0.2
CUST105324,1,0.27
CUST105325,0,0.2
CUST105326,0,0.3
CUST105327,0,0.12
CUST105328,0,0.3
CUST105329,1,0.39
CUST105330,1,0.2
CUST105331,0,0.3
CUST105332,0,0.12
CUST105333,0,0.27
CUST105334,1,0.2
CUST105335,0,0.39
CUST105336,0,0.35000000000000003
CUST105337,0,0.12
CUST105338,0,0.32
CUST105339,0,0.35000000000000003
CUST105340,0,0.32
CUST105341,0,0.27
CUST105342,0,0.12
CUST105343,0,0.12
CUST105344,0,0.2
CUST105345,0,0.2
CUST105346,0,0.2
CUST105347,0,0.12
CUST105348,0,0.12
CUST105349,1,0.45
CUST105350,0,0.42
CUST105351,1,0.22
CUST105352,0,0.6
CUST105353,0,0.12
CUST105354,0,0.22
CUST105355,0,0.22
CUST105356,0,0.12
CUST105357,1,0.32
CUST105358,0,0.37
CUST105359,0,0.2
CUST105360,0,0.22
CUST105361,0,0.2
CUST105362,0,0.35000000000000003
CUST105363,1,0.24
CUST105364,0,0.12
CUST105365,0,0.12
CUST105366,0,0.2
CUST105367,0,0.2
CUST105368,1,0.2
CUST105369,0,0.2
CUST105370,0,0.2
CUST105371,0,0.2
CUST105372,0,0.3
CUST105373,0,0.32
CUST105374,0,0.6
CUST105375,0,0.2
CUST105376,1,0.22
CUST105377,0,0.12
CUST105378,0,0.22
CUST105379,0,0.47000000000000003
CUST105380,0,0.2
CUST105381,0,0.12
CUST105382,1,0.2
CUST105383,1,0.12
CUST105384,1,0.35000000000000003
CUST105385,0,0.24
CUST105386,0,0.2
CUST105387,0,0.2
CUST105388,0,0.2
CUST105389,0,0.35000000000000003
CUST105390,1,0.2
CUST105391,0,0.6
CUST105392,0,0.12
CUST105393,0,0.22
CUST105394,1,0.42
CUST105395,1,0.52
CUST105396,0,0.27
CUST105397,0,0.3
CUST105398,0,0.12
CUST105399,1,0.32
CUST105400,0,0.27
CUST105401,0,0.2
CUST105402,1,0.24
CUST105403,0,0.2
CUST105404,1,0.7499999999999999
CUST105405,0,0.2
CUST105406,0,0.3
CUST105407,1,0.2
CUST105408,0,0.33999999999999997
CUST105409,0,0.32
CUST105410,1,0.3
CUST105411,1,0.35000000000000003
CUST105412,1,0.35000000000000003
CUST105413,0,0.5
CUST105414,1,0.37
CUST105415,0,0.35000000000000003
CUST105416,0,0.24
CUST105417,0,0.12
CUST105418,1,0.24
CUST105419,0,0.3
CUST105420,0,0.32
CUST105421,0,0.2
CUST105422,0,0.2
CUST105423,0,0.5
CUST105424,1,0.2
CUST105425,0,0.12
CUST105426,0,0.2
CUST105427,0,0.22
CUST105428,1,0.32
CUST105429,0,0.24
CUST105430,0,0.2
CUST105431,0,0.6
CUST105432,0,0.47000000000000003
CUST105433,0,0.24
CUST105434,0,0.22
CUST105435,1,0.3
CUST105436,0,0.5
CUST105437,0,0.42
CUST105438,1,0.2
CUST105439,0,0.27
CUST105440,0,0.2
CUST105441,0,0.24
CUST105442,0,0.12
CUST105443,0,0.32
CUST105444,1,0.6499999999999999
CUST105445,0,0.32
CUST105446,0,0.2
CUST105447,0,0.35000000000000003
CUST105448,0,0.3
CUST105449,1,0.27
CUST105450,1,0.37
CUST105451,1,0.3
CUST105452,0,0.35000000000000003
CUST105453,0,0.45
CUST105454,0,0.2
CUST105455,0,0.12
CUST105456,0,0.2
CUST105457,1,0.35000000000000003
CUST105458,0,0.2
CUST105459,0,0.2
CUST105460,0,0.42
CUST105461,0,0.2
CUST105462,0,0.27
CUST105463,0,0.2
CUST105464,0,0.2
CUST105465,0,0.12
CUST105466,1,0.42
CUST105467,0,0.35000000000000003
CUST105468,0,0.2
CUST105469,0,0.35000000000000003
CUST105470,1,0.5
CUST105471,0,0.2
CUST105472,0,0.2
CUST105473,1,0.24
CUST105474,0,0.2
CUST105475,0,0.2
CUST105476,1,0.5
CUST105477,0,0.12
CUST105478,1,0.42
CUST105479,0,0.3
CUST105480,0,0.42
CUST105481,0,0.2
CUST105482,0,0.39
CUST105483,0,0.24
CUST105484,0,0.3
CUST105485,0,0.22
CUST105486,0,0.27
CUST105487,1,0.12
CUST105488,0,0.12
CUST105489,1,0.2
CUST105490,0,0.32
CUST105491,1,0.22
CUST105492,0,0.22
CUST105493,0,0.35000000000000003
CUST105494,1,0.2
CUST105495,0,0.22
CUST105496,0,0.27
CUST105497,0,0.2
CUST105498,1,0.2
CUST105499,0,0.32
CUST105500,0,0.24
CUST105501,0,0.12
CUST105502,1,0.6
CUST105503,0,0.45
CUST105504,0,0.5
CUST105505,0,0.12
CUST105506,1,0.45
CUST105507,0,0.12
CUST105508,0,0.33999999999999997
CUST105509,0,0.12
CUST105510,1,0.2
CUST105511,0,0.2
CUST105512,1,0.2
CUST105513,0,0.12
CUST105514,0,0.2
CUST105515,0,0.32
CUST105516,1,0.45
CUST105517,0,0.12
CUST105518,1,0.12
CUST105519,0,0.27
CUST105520,0,0.32
CUST105521,1,0.27
CUST105522,1,0.3
CUST105523,0,0.24
CUST105524,1,0.3
CUST105525,1,0.2
CUST105526,0,0.12
CUST105527,0,0.6699999999999999
CUST105528,0,0.2
CUST105529,1,0.3
CUST105530,0,0.2
CUST105531,0,0.2
CUST105532,0,0.2
CUST105533,1,0.3
CUST105534,1,0.2
CUST105535,0,0.3
