ticket_id,customer_id,ticket_date,issue_type,resolution_status
TKT9423,CUST100362,29 Feb 2024,Failed transaction ,
TKT9424,CUST100362,05 Apr 2025,Loan Inquiry,
TKT9425,CUST100363,27-02-2025,Account Closure Request,Resolved
TKT9426,CUST100363,2024-11-09,Complaint - Hidden Charges,Unresolved
TKT9427,CUST100364,12 Feb 2024,KYC Query,Resolved
TKT9428,CUST100364,12 Sep 2025,Failed transaction ,Resolved
TKT9429,CUST100364,2024-11-16,App Login Issue,Resolved
TKT9430,CUST100364,11-08-2024,App Login Issue,
TKT9431,CUST100365,29-03-2025,Loan Inquiry,Pending
TKT9432,CUST100365,2024-05-05,KYC Query,Pending
TKT9433,CUST100366,29-09-2024,Complaint - Poor Service,Resolved
TKT9434,CUST100366,06-07-2025,Complaint - Hidden Charges,Resolved
TKT9435,CUST100368,2025-05-10,App Login Issue,Resolved
TKT9436,CUST100369,21 Jan 2025,Complaint - Poor Service,Pending
TKT9437,CUST100369,07-02-2024,Account Closure Request,Unresolved
TKT9438,CUST100369,09 Dec 2024,Failed Transaction,Unresolved
TKT9439,CUST100370,2024-10-06,App Login Issue,Pending
TKT9440,CUST100371,2024-09-08,Failed Transaction,Unresolved
TKT9441,CUST100373,2025-11-06,App Login Issue,Resolved
TKT9442,CUST100373,26 Nov 2025,Loan Inquiry,Resolved
TKT9443,CUST100373,01 May 2025,Account Closure Request,Resolved
TKT9444,CUST100373,2024-05-28,Failed transaction ,Resolved
TKT9445,CUST100374,31 Jan 2024,Complaint - Poor Service,Resolved
TKT9446,CUST100374,2024-01-26,Complaint - Hidden Charges,Resolved
TKT9447,CUST100374,2025-09-02,App Login Issue,Resolved
TKT9448,CUST100374,30 Nov 2024,Card Block Request,Resolved
TKT9449,CUST100374,12-11-2025,Complaint - Hidden Charges,Unresolved
TKT9450,CUST100376,2025-09-17,KYC Query,Resolved
TKT9451,CUST100377,23 Sep 2024,Failed Transaction,Resolved
TKT9452,CUST100378,05 Nov 2025,Complaint - Poor Service,Resolved
TKT9453,CUST100379,13-01-2025,App Login Issue,Resolved
TKT9454,CUST100379,2024-12-19,app login issue,Unresolved
TKT9455,CUST100380,05 Sep 2025,Card Block Request,Resolved
TKT9456,CUST100380,2024-06-01,Complaint - Hidden Charges,Pending
TKT9457,CUST100380,28-11-2025,App Login Issue,Resolved
TKT9458,CUST100381,2025-06-10,Loan Inquiry,Resolved
TKT9459,CUST100384,19-11-2024,Loan Inquiry,Resolved
TKT9460,CUST100384,12-09-2024,Complaint - Hidden Charges,Unresolved
TKT9461,CUST100384,25 Apr 2025,app login issue,Resolved
TKT9462,CUST100385,2024-06-25,Complaint - Poor Service,Unresolved
TKT9463,CUST100386,30 Mar 2025,Complaint - Poor Service,Resolved
TKT9464,CUST100387,2025-01-01,Failed Transaction,Unresolved
TKT9465,CUST100387,26 Feb 2024,Failed Transaction,Resolved
TKT9466,CUST100389,2025-04-22,App Login Issue,Resolved
TKT9467,CUST100389,14-02-2025,App Login Issue,Resolved
TKT9468,CUST100390,13 Jan 2025,app login issue,Unresolved
TKT9469,CUST100390,2025-01-22,app login issue,
TKT9470,CUST100390,29 Mar 2025,Complaint - Hidden Charges,Pending
TKT9471,CUST100390,2024-07-24,Complaint - Hidden Charges,Pending
TKT9472,CUST100391,12 Jul 2024,Complaint - Poor Service,Resolved
TKT9473,CUST100391,2025-10-30,Account Closure Request,Unresolved
TKT9474,CUST100391,19 Jan 2025,Loan Inquiry,Resolved
TKT9475,CUST100392,15 Oct 2025,Complaint - Poor Service,Unresolved
TKT9476,CUST100393,2024-11-29,Account Closure Request,Unresolved
TKT9477,CUST100393,31-08-2024,Failed transaction ,Unresolved
TKT9478,CUST100393,26 Sep 2024,Complaint - Hidden Charges,Resolved
TKT9479,CUST100394,20 Aug 2024,Failed Transaction,Resolved
TKT9480,CUST100395,28 Oct 2025,Failed Transaction,Resolved
TKT9481,CUST100396,25-04-2024,Complaint - Poor Service,Resolved
TKT9482,CUST100397,2024-08-15,Complaint - Hidden Charges,Resolved
TKT9483,CUST100398,2024-01-23,Complaint - Hidden Charges,Pending
TKT9484,CUST100398,09 Oct 2024,Failed Transaction,Unresolved
TKT9485,CUST100398,24-06-2025,App Login Issue,Resolved
TKT9486,CUST100398,2024-10-05,Account Closure Request,Resolved
TKT9487,CUST100398,12-04-2024,Complaint - Hidden Charges,Resolved
TKT9488,CUST100399,27-07-2025,Account Closure Request,Unresolved
TKT9489,CUST100400,03-08-2024,Complaint - Hidden Charges,Resolved
TKT9490,CUST100400,10-10-2025,Complaint - Poor Service,Resolved
TKT9491,CUST100400,2024-02-04,Failed Transaction,Unresolved
TKT9492,CUST100401,16 Oct 2024,Account Closure Request,Resolved
TKT9493,CUST100403,11 Sep 2024,Failed Transaction,Resolved
TKT9494,CUST100404,2025-10-02,Failed transaction ,Resolved
TKT9495,CUST100405,2025-08-16,Complaint - Poor Service,Resolved
TKT9496,CUST100407,03 Aug 2025,Complaint - Poor Service,Resolved
TKT9497,CUST100407,2024-01-21,Complaint - Hidden Charges,Resolved
TKT9498,CUST100407,14-11-2025,Account Closure Request,Resolved
TKT9499,CUST100409,30-01-2025,Loan Inquiry,Resolved
TKT9500,CUST100409,23-01-2024,KYC Query,
TKT9501,CUST100410,23-08-2024,Account Closure Request,Resolved
TKT9502,CUST100411,30 Jan 2025,Failed transaction ,Resolved
TKT9503,CUST100411,28 Jan 2025,Complaint - Poor Service,Unresolved
TKT9504,CUST100412,11-09-2024,Account Closure Request,Resolved
TKT9505,CUST100412,2025-07-06,KYC Query,Resolved
TKT9506,CUST100413,25 Jan 2025,Failed transaction ,Resolved
TKT9507,CUST100414,05 Feb 2024,Account Closure Request,Resolved
TKT9508,CUST100414 ,14-04-2024,app login issue,Unresolved
TKT9509,CUST100414,05-03-2025,Failed transaction ,Pending
TKT9510,CUST100415,16 Jul 2024,Card Block Request,
TKT9511,CUST100416,27 Mar 2025,Account Closure Request,Resolved
TKT9512,CUST100416,2024-08-27,App Login Issue,Resolved
TKT9513,CUST100416,2024-08-24,Complaint - Hidden Charges,Unresolved
TKT9514,CUST100416,14-10-2024,Complaint - Hidden Charges,Unresolved
TKT9515,CUST100417,02-03-2025,Complaint - Hidden Charges,Pending
TKT9516,CUST100418,30 Jul 2024,Card Block Request,Pending
TKT9517,CUST100418,25 Jun 2024,app login issue,Resolved
TKT9518,CUST100418,11-06-2024,Failed Transaction,Unresolved
TKT9519,CUST100418,18-08-2025,Card Block Request,Pending
TKT9520,CUST100419,11 Aug 2025,app login issue,Unresolved
TKT9521,CUST100419,12 Oct 2025,Loan Inquiry,Resolved
TKT9522,CUST100422,17 Dec 2024,app login issue,Pending
TKT9523,CUST100422,09 Jun 2024,Account Closure Request,Resolved
TKT9524,CUST100422,2025-06-01,Account Closure Request,Resolved
TKT9525,CUST100423,22-01-2024,Failed Transaction,Unresolved
TKT9526,CUST100423,25-10-2025,Failed Transaction,Resolved
TKT9527,CUST100423,28 May 2025,Complaint - Poor Service,Resolved
TKT9528,CUST100424,28-11-2024,Failed Transaction,Pending
TKT9529,CUST100425,11-03-2024,Failed transaction ,Unresolved
TKT9530,CUST100425,22 Jan 2025,Failed transaction ,Resolved
TKT9531,CUST100425,18 Mar 2024,App Login Issue,Resolved
TKT9532,CUST100427,2025-07-10,app login issue,Resolved
TKT9533,CUST100428,04-02-2024,Complaint - Poor Service,Resolved
TKT9534,CUST100428,2025-08-13,Complaint - Hidden Charges,Resolved
TKT9535,CUST100428,06 Aug 2025,app login issue,Unresolved
TKT9536,CUST100428,19-06-2024,Card Block Request,
TKT9537,CUST100429,27 Aug 2024,Account Closure Request,Unresolved
TKT9538,CUST100429,05-01-2025,Complaint - Poor Service,Unresolved
TKT9539,CUST100429,2025-09-24,Failed Transaction,Resolved
TKT9540,CUST100430,17 Jun 2024,Account Closure Request,Unresolved
TKT9541,CUST100430,2024-04-22,Complaint - Poor Service,Resolved
TKT9542,CUST100430,14 May 2025,Complaint - Poor Service,Pending
TKT9543,CUST100431,14-02-2024,Complaint - Hidden Charges,Resolved
TKT9544,CUST100433,2025-04-03,Failed Transaction,Resolved
TKT9545,CUST100433,28 Mar 2025,Account Closure Request,Resolved
TKT9546,CUST100433,15-09-2024,app login issue,Unresolved
TKT9547,CUST100434,2025-06-16,KYC Query,Unresolved
TKT9548,CUST100434,2025-01-16,App Login Issue,Resolved
TKT9549,CUST100435,22-06-2024,Card Block Request,Resolved
TKT9550,CUST100437,2024-09-20,Account Closure Request,Resolved
TKT9551,CUST100437,06-05-2024,App Login Issue,Unresolved
TKT9552,CUST100444,06 May 2024,KYC Query,Resolved
TKT9553,CUST100446,10-03-2025,app login issue,Resolved
TKT9554,CUST100448,2024-12-04,App Login Issue,Resolved
TKT9555,CUST100449,2024-01-19,Complaint - Poor Service,Resolved
TKT9556,CUST100449,2025-09-10,Complaint - Poor Service,Unresolved
TKT9557,CUST100450,19-05-2025,Account Closure Request,
TKT9558,CUST100452,2025-05-12,KYC Query,Resolved
TKT9559,CUST100454,17 May 2025,Card Block Request,Resolved
TKT9560,CUST100455,2024-05-03,App Login Issue,Resolved
TKT9561,CUST100456,25 Nov 2024,Failed transaction ,Resolved
TKT9562,CUST100456,15-07-2025,Complaint - Hidden Charges,Resolved
TKT9563,CUST100458,2024-02-25,app login issue,Unresolved
TKT9564,CUST100458,13 May 2025,Account Closure Request,Resolved
TKT9565,CUST100459,15-04-2025,Failed transaction ,Resolved
TKT9566,CUST100461,06 Apr 2024,Failed transaction ,Unresolved
TKT9567,CUST100462,2024-02-23,App Login Issue,Resolved
TKT9568,CUST100462,2024-03-30,app login issue,Resolved
TKT9569,CUST100464,21 Jan 2025,Failed Transaction,
TKT9570,CUST100465,2025-05-25,Card Block Request,Resolved
TKT9571,CUST100465,13-03-2024,Card Block Request,Resolved
TKT9572,CUST100468,2024-12-02,Loan Inquiry,Resolved
TKT9573,CUST100470,06 Nov 2024,Failed Transaction,Resolved
TKT9574,CUST100471,31-08-2024,Complaint - Poor Service,Unresolved
TKT9575,CUST100471,23-12-2024,Failed Transaction,Unresolved
TKT9576,CUST100471,09-07-2024,Complaint - Hidden Charges,Resolved
TKT9577,CUST100475,02 Mar 2024,KYC Query,Resolved
TKT9578,CUST100477,27-08-2025,Card Block Request,Pending
TKT9579,CUST100477,2025-01-26,Complaint - Poor Service,Resolved
TKT9580,CUST100478,28 Jan 2025,Failed Transaction,
TKT9581,CUST100480,2024-11-14,Complaint - Poor Service,Resolved
TKT9582,CUST100481,21-10-2024,Complaint - Hidden Charges,
TKT9583,CUST100483,16-01-2024,Complaint - Hidden Charges,Resolved
TKT9584,CUST100483,03-07-2024,Complaint - Poor Service,Resolved
TKT9585,CUST100483,16 Jan 2025,Complaint - Hidden Charges,Resolved
TKT9586,CUST100484,12-07-2024,Loan Inquiry,Resolved
TKT9587,CUST100484,01 Jul 2024,App Login Issue,
TKT9588,CUST100486,20 Sep 2024,Failed transaction ,Pending
TKT9589,CUST100487,05-03-2024,Complaint - Poor Service,Resolved
TKT9590,CUST100487,17 Oct 2024,Account Closure Request,
TKT9591,CUST100488,22 Jun 2025,Complaint - Hidden Charges,Resolved
TKT9592,CUST100489,30-01-2024,Complaint - Poor Service,Resolved
TKT9593,CUST100492,22 Apr 2025,Failed Transaction,Resolved
TKT9594,CUST100494,2024-05-09,app login issue,Unresolved
TKT9595,CUST100494,2025-11-05,Complaint - Poor Service,Pending
TKT9596,CUST100494,31 Aug 2025,App Login Issue,Resolved
TKT9597,CUST100495,11 Sep 2024,Loan Inquiry,Resolved
TKT9598,CUST100497,19 Jun 2025,Loan Inquiry,Pending
TKT9599,CUST100498,2024-03-31,Loan Inquiry,Resolved
TKT9600,CUST100501,2025-10-19,Failed Transaction,Pending
TKT9601,CUST100502,2025-05-28,KYC Query,Resolved
TKT9602,CUST100502,2024-06-06,App Login Issue,Resolved
TKT9603,CUST100502,22 Feb 2024,App Login Issue,Unresolved
TKT9604,CUST100502,2024-08-17,Complaint - Poor Service,Resolved
TKT9605,CUST100503,20 Sep 2025,Failed transaction ,Resolved
TKT9606,CUST100504,04-06-2025,Complaint - Hidden Charges,Pending
TKT9607,CUST100505,28-10-2024,App Login Issue,Resolved
TKT9608,CUST100506,2024-08-18,Complaint - Hidden Charges,Resolved
TKT9609,CUST100506,2025-08-22,KYC Query,Unresolved
TKT9610,CUST100508,23-11-2025,Account Closure Request,Resolved
TKT9611,CUST100510,08-07-2025,Complaint - Hidden Charges,Resolved
TKT9612,CUST100514,2024-12-01,Card Block Request,Resolved
TKT9613,CUST100514,30-05-2024,Account Closure Request,Pending
TKT9614,CUST100514,04-09-2024,App Login Issue,Resolved
TKT9615,CUST100515,03 Jun 2025,Account Closure Request,Resolved
TKT9616,CUST100515,19-02-2024,Complaint - Poor Service,Resolved
TKT9617,CUST100516,2025-09-13,Loan Inquiry,Pending
TKT9618,CUST100518,2024-07-05,Failed transaction ,Unresolved
TKT9619,CUST100518,06-05-2024,Card Block Request,Resolved
TKT9620,CUST100520,19-11-2025,Loan Inquiry,Resolved
TKT9621,CUST100521,2025-01-18,Complaint - Poor Service,Resolved
TKT9622,CUST100521,2024-02-07,Complaint - Hidden Charges,Resolved
TKT9623,CUST100521,16-07-2024,Failed transaction ,Pending
TKT9624,CUST100522,11-12-2024,Failed Transaction,Resolved
TKT9625,CUST100524,19 Nov 2025,Account Closure Request,Pending
TKT9626,CUST100527,17 Jan 2025,Card Block Request,Resolved
TKT9627,CUST100529,29 May 2024,Complaint - Poor Service,Resolved
TKT9628,CUST100529,20-07-2025,Loan Inquiry,Resolved
TKT9629,CUST100530,02 May 2025,app login issue,Resolved
TKT9630,CUST100531,2024-05-02,Complaint - Hidden Charges,Resolved
TKT9631,CUST100531,2025-04-03,Failed Transaction,Resolved
TKT9632,CUST100531,19 Jan 2025,App Login Issue,Resolved
TKT9633,CUST100531,2024-10-21,Complaint - Poor Service,Resolved
TKT9634,CUST100532,26 Nov 2024,KYC Query,Unresolved
TKT9635,CUST100533,2025-10-20,Loan Inquiry,Unresolved
TKT9636,CUST100533,2025-09-17,Failed Transaction,Resolved
TKT9637,CUST100535,22 Nov 2025,Loan Inquiry,
TKT9638,CUST100536,01 Feb 2025,app login issue,Resolved
TKT9639,CUST100536,2024-06-23,app login issue,Resolved
TKT9640,CUST100536,2025-05-12,Loan Inquiry,Resolved
TKT9641,CUST100536,28-02-2025,Complaint - Hidden Charges,Resolved
TKT9642,CUST100537,11 Apr 2024,Failed Transaction,Pending
TKT9643,CUST100537,2024-08-18,Account Closure Request,Resolved
TKT9644,CUST100537,2025-02-10,Failed transaction ,Resolved
TKT9645,CUST100537,2025-10-24,Complaint - Poor Service,Resolved
TKT9646,CUST100538,2024-10-09,Loan Inquiry,Resolved
TKT9647,CUST100539,2024-06-10,Account Closure Request,Resolved
TKT9648,CUST100540,15-09-2024,Complaint - Hidden Charges,
TKT9649,CUST100543,11-09-2025,Failed transaction ,Resolved
TKT9650,CUST100543,2024-11-29,app login issue,Resolved
TKT9651,CUST100544,30-05-2025,Failed transaction ,Pending
TKT9652,CUST100545,2025-01-27,app login issue,Resolved
TKT9653,CUST100545,09 Jan 2024,Complaint - Poor Service,Resolved
TKT9654,CUST100546,2025-07-07,Failed transaction ,Resolved
TKT9655,CUST100546,2024-03-18,Failed Transaction,Pending
TKT9656,CUST100546,26-07-2024,Loan Inquiry,Pending
TKT9657,CUST100546,2024-01-22,Loan Inquiry,Resolved
TKT9658,CUST100547,2025-07-31,Loan Inquiry,Pending
TKT9659,CUST100549,08-01-2025,Complaint - Poor Service,Resolved
TKT9660,CUST100550,09-05-2025,Failed transaction ,Resolved
TKT9661,CUST100552,24 Sep 2024,app login issue,Resolved
TKT9662,CUST100552,2025-02-11,app login issue,Resolved
TKT9663,CUST100553,13 Apr 2024,Card Block Request,Resolved
TKT9664,CUST100555,23-11-2024,Failed Transaction,Resolved
TKT9665,CUST100555,09 Jan 2025,Complaint - Hidden Charges,Resolved
TKT9666,CUST100556,2024-10-21,Failed transaction ,Resolved
TKT9667,CUST100556,2024-06-09,Account Closure Request,Resolved
TKT9668,CUST100557,2024-03-04,App Login Issue,Resolved
TKT9669,CUST100557,10-04-2024,Complaint - Hidden Charges,Resolved
TKT9670,CUST100560,03 Jun 2025,Failed transaction ,Resolved
TKT9671,CUST100562,2024-05-07,Loan Inquiry,Unresolved
TKT9672,CUST100564,2025-06-11,Card Block Request,Resolved
TKT9673,CUST100564,2024-12-03,Complaint - Hidden Charges,Resolved
TKT9674,CUST100564,14 Jun 2024,Card Block Request,Resolved
TKT9675,CUST100565,30-06-2025,Complaint - Hidden Charges,Resolved
TKT9676,CUST100565,09 Mar 2024,Complaint - Poor Service,
TKT9677,CUST100567,2024-02-27,Complaint - Hidden Charges,Resolved
TKT9678,CUST100567,2024-03-13,Failed Transaction,Resolved
TKT9679,CUST100567,2025-07-17,KYC Query,Resolved
TKT9680,CUST100567,05 Jan 2025,Account Closure Request,
TKT9681,CUST100567,27 Feb 2025,app login issue,Resolved
TKT9682,CUST100568,18-10-2025,Loan Inquiry,Resolved
TKT9683,CUST100569,30 Jul 2025,Complaint - Poor Service,Resolved
TKT9684,CUST100569,13-01-2025,Complaint - Poor Service,Unresolved
TKT9685,CUST100570,2024-09-25,Complaint - Poor Service,Resolved
TKT9686,CUST100571,29 Jan 2025,Failed Transaction,Pending
TKT9687,CUST100572,2025-03-31,Account Closure Request,Pending
TKT9688,CUST100575,04-10-2024,Account Closure Request,Resolved
TKT9689,CUST100575 ,11-02-2025,Account Closure Request,Resolved
TKT9690,CUST100575,02 Nov 2025,Complaint - Hidden Charges,Resolved
TKT9691,CUST100576,07-05-2025,KYC Query,Pending
TKT9692,CUST100577,21-11-2024,KYC Query,Resolved
TKT9693,CUST100578,2025-05-14,KYC Query,Resolved
TKT9694,CUST100579,14-06-2025,Account Closure Request,Pending
TKT9695,CUST100579,03 Jul 2025,Card Block Request,Resolved
TKT9696,CUST100579,23 Jul 2025,App Login Issue,Pending
TKT9697,CUST100583,02 Jan 2025,Complaint - Poor Service,Resolved
TKT9698,CUST100583,05 Apr 2024,Complaint - Hidden Charges,Resolved
TKT9699,CUST100584,16 Jun 2024,Card Block Request,
TKT9700,CUST100585,22 Nov 2024,Complaint - Hidden Charges,Resolved
TKT9701,CUST100587,2024-05-12,Loan Inquiry,Resolved
TKT9702,CUST100587,26 Mar 2025,App Login Issue,
TKT9703,CUST100587,2024-03-24,KYC Query,
TKT9704,CUST100588,20 Oct 2025,Account Closure Request,Resolved
TKT9705,CUST100588,30 May 2024,KYC Query,Resolved
TKT9706,CUST100589,31-08-2024,Failed transaction ,
TKT9707,CUST100589,29-03-2024,App Login Issue,Unresolved
TKT9708,CUST100590,2024-01-02,app login issue,Resolved
TKT9709,CUST100590,29-04-2025,Card Block Request,Resolved
TKT9710,CUST100590,19 Apr 2024,Failed Transaction,Resolved
TKT9711,CUST100591,2025-11-21,Account Closure Request,
TKT9712,CUST100592,31 Aug 2024,Complaint - Poor Service,Resolved
TKT9713,CUST100592,2025-03-26,Account Closure Request,Pending
TKT9714,CUST100593,17 May 2024,KYC Query,Unresolved
TKT9715,CUST100593,2025-01-12,Card Block Request,Resolved
TKT9716,CUST100595,08 Feb 2024,Complaint - Hidden Charges,Resolved
TKT9717,CUST100595,12-04-2024,Failed transaction ,Resolved
TKT9718,CUST100597,14 Aug 2024,Complaint - Poor Service,Unresolved
TKT9719,CUST100597,06-07-2025,Failed transaction ,Resolved
TKT9720,CUST100597,2025-04-14,Complaint - Poor Service,Resolved
TKT9721,CUST100597,2025-01-13,Account Closure Request,Unresolved
TKT9722,CUST100598,04 Jun 2024,Card Block Request,
TKT9723,CUST100598,22-10-2025,Complaint - Poor Service,Resolved
TKT9724,CUST100598,2024-06-15,app login issue,Resolved
TKT9725,CUST100599,11-12-2024,app login issue,Resolved
TKT9726,CUST100602,10-10-2024,Failed Transaction,
TKT9727,CUST100602,2025-06-11,Failed transaction ,Resolved
TKT9728,CUST100604,30 Apr 2025,Failed transaction ,Pending
TKT9729,CUST100607,04-11-2024,app login issue,Resolved
TKT9730,CUST100609,2025-05-11,Complaint - Poor Service,Resolved
TKT9731,CUST100609,07-04-2024,Loan Inquiry,Resolved
TKT9732,CUST100609,2025-10-18,Failed Transaction,Resolved
TKT9733,CUST100610,11-06-2025,Card Block Request,Resolved
TKT9734,CUST100610,29 Mar 2024,Complaint - Hidden Charges,Resolved
TKT9735,CUST100611,23-12-2024,app login issue,Unresolved
TKT9736,CUST100616,17-10-2025,Complaint - Poor Service,Resolved
TKT9737,CUST100617,28-07-2025,Account Closure Request,
TKT9738,CUST100617,2024-07-18,Complaint - Hidden Charges,Resolved
TKT9739,CUST100617,16 May 2024,Complaint - Poor Service,Unresolved
TKT9740,CUST100619,14-05-2025,KYC Query,Pending
TKT9741,CUST100620,25 Jul 2025,Account Closure Request,Resolved
TKT9742,CUST100620,2024-06-26,App Login Issue,Unresolved
TKT9743,CUST100621,2025-06-11,Complaint - Hidden Charges,Resolved
TKT9744,CUST100621,12-04-2025,Account Closure Request,Resolved
TKT9745,CUST100622,29-07-2024,KYC Query,Resolved
TKT9746,CUST100624,2024-06-19,Complaint - Hidden Charges,Unresolved
TKT9747,CUST100624,2025-02-23,Complaint - Poor Service,Resolved
TKT9748,CUST100624,19-10-2025,Card Block Request,Pending
TKT9749,CUST100626,16-05-2025,Account Closure Request,Resolved
TKT9750,CUST100626,03 Feb 2025,Complaint - Poor Service,Resolved
TKT9751,CUST100626,2024-09-23,App Login Issue,Resolved
TKT9752,CUST100626,30-07-2024,Failed Transaction,Resolved
TKT9753,CUST100627,02 Nov 2025,Complaint - Hidden Charges,Resolved
TKT9754,CUST100627,2025-06-21,App Login Issue,Pending
TKT9755,CUST100629,2024-04-11,Loan Inquiry,Resolved
TKT9756,CUST100630,07 Jun 2025,App Login Issue,Resolved
TKT9757,CUST100630,2025-06-21,Complaint - Poor Service,Resolved
TKT9758,CUST100630,26-08-2025,Failed transaction ,Unresolved
TKT9759,CUST100631,08-01-2024,Complaint - Poor Service,Unresolved
TKT9760,CUST100631,2025-07-04,Failed Transaction,Resolved
TKT9761,CUST100635,09-07-2025,Failed Transaction,Resolved
TKT9762,CUST100635,2025-05-17,Failed transaction ,Resolved
